product_id,product_name,category,price,stock_quantity,reorder_level,supplier_id
P04429,Product J4429,Apparel,687.11,269,28,S0381
P04430,Product K4430,Toys,321.49,598,14,S0790
P04431,Product L4431,Apparel,533.74,409,21,S0875
P04432,Product M4432,Toys,220.67,762,50,S0063
P04433,Product N4433,Apparel,389.16,933,47,S0071
P04434,Product O4434,Toys,992.4,516,44,S0459
P04435,Product P4435,Home,905.49,896,21,S0708
P04436,Product Q4436,Toys,182.86,468,35,S0752
P04437,Product R4437,Apparel,775.84,619,45,S0013
P04438,Product S4438,Apparel,883.02,602,50,S0144
P04439,Product T4439,Toys,580.19,152,38,S0699
P04440,Product U4440,Apparel,990.79,418,15,S0650
P04441,Product V4441,Apparel,547.48,822,31,S0648
P04442,Product W4442,Apparel,882.14,850,31,S0357
P04443,Product X4443,Books,87.2,235,10,S0709
P04444,Product Y4444,Apparel,280.64,74,40,S0121
P04445,Product Z4445,Toys,139.2,262,11,S0638
P04446,Product A4446,Home,235.88,986,37,S0289
P04447,Product B4447,Electronics,548.36,892,35,S0683
P04448,Product C4448,Apparel,317.62,161,28,S0218
P04449,Product D4449,Books,736.89,342,17,S0407
P04450,Product E4450,Home,682.16,267,24,S0617
P04451,Product F4451,Toys,760.62,609,23,S0428
P04452,Product G4452,Apparel,197.96,826,26,S0108
P04453,Product H4453,Home,540.39,291,50,S0183
P04454,Product I4454,Electronics,822.53,644,29,S0602
P04455,Product J4455,Toys,966.12,75,45,S0248
P04456,Product K4456,Books,44.69,227,19,S0207
P04457,Product L4457,Home,605.53,218,18,S0872
P04458,Product M4458,Apparel,701.15,446,28,S0850
P04459,Product N4459,Books,386.05,80,31,S0512
P04460,Product O4460,Toys,5.33,945,30,S0686
P04461,Product P4461,Books,535.87,990,15,S0093
P04462,Product Q4462,Toys,937.88,127,18,S0748
P04463,Product R4463,Electronics,704.2,643,30,S0828
P04464,Product S4464,Electronics,664.91,977,23,S0726
P04465,Product T4465,Electronics,348.43,389,38,S0122
P04466,Product U4466,Books,428.58,705,11,S0743
P04467,Product V4467,Books,38.54,571,14,S0179
P04468,Product W4468,Home,378.0,788,37,S0294
P04469,Product X4469,Books,13.79,526,22,S0130
P04470,Product Y4470,Books,546.16,823,49,S0772
P04471,Product Z4471,Apparel,822.57,823,12,S0319
P04472,Product A4472,Toys,590.45,415,36,S0316
P04473,Product B4473,Home,996.04,352,25,S0621
P04474,Product C4474,Books,991.53,584,46,S0127
P04475,Product D4475,Apparel,643.64,677,31,S0862
P04476,Product E4476,Books,967.7,696,25,S0374
P04477,Product F4477,Toys,60.57,713,50,S0570
P04478,Product G4478,Home,352.77,372,16,S0332
P04479,Product H4479,Apparel,894.18,939,46,S0531
P04480,Product I4480,Electronics,649.03,170,31,S0582
P04481,Product J4481,Home,61.77,846,18,S0713
P04482,Product K4482,Home,334.89,58,49,S0700
P04483,Product L4483,Books,488.5,941,39,S0015
P04484,Product M4484,Apparel,302.43,330,33,S0760
P04485,Product N4485,Books,682.57,646,11,S0640
P04486,Product O4486,Home,261.4,332,16,S0018
P04487,Product P4487,Home,973.66,142,29,S0177
P04488,Product Q4488,Toys,699.21,170,35,S0793
P04489,Product R4489,Electronics,925.51,520,13,S0656
P04490,Product S4490,Books,224.01,532,20,S0724
P04491,Product T4491,Toys,790.82,438,11,S0280
P04492,Product U4492,Books,776.32,543,34,S0568
P04493,Product V4493,Home,763.05,71,37,S0755
P04494,Product W4494,Toys,974.67,598,43,S0240
P04495,Product X4495,Toys,111.4,780,13,S0656
P04496,Product Y4496,Apparel,137.47,416,16,S0478
P04497,Product Z4497,Electronics,771.36,333,16,S0844
P04498,Product A4498,Home,203.85,63,40,S0373
P04499,Product B4499,Electronics,110.87,119,34,S0162
P04500,Product C4500,Electronics,53.16,560,22,S0290
P04501,Product D4501,Home,649.29,186,27,S0416
P04502,Product E4502,Apparel,620.88,742,21,S0055
P04503,Product F4503,Toys,953.29,179,10,S0136
P04504,Product G4504,Electronics,871.03,110,39,S0745
P04505,Product H4505,Toys,625.76,941,45,S0249
P04506,Product I4506,Home,770.32,719,21,S0651
P04507,Product J4507,Home,57.38,650,28,S0630
P04508,Product K4508,Home,678.14,182,16,S0563
P04509,Product L4509,Books,725.55,293,38,S0741
P04510,Product M4510,Electronics,872.01,839,15,S0119
P04511,Product N4511,Books,875.29,535,33,S0758
P04512,Product O4512,Electronics,17.02,456,16,S0120
P04513,Product P4513,Books,383.72,680,13,S0215
P04514,Product Q4514,Apparel,987.93,579,41,S0421
P04515,Product R4515,Home,289.41,106,29,S0473
P04516,Product S4516,Home,416.62,637,29,S0223
P04517,Product T4517,Electronics,312.72,125,34,S0345
P04518,Product U4518,Books,844.82,502,46,S0757
P04519,Product V4519,Toys,982.54,966,29,S0637
P04520,Product W4520,Books,802.34,154,24,S0608
P04521,Product X4521,Books,738.25,999,24,S0120
P04522,Product Y4522,Apparel,933.27,381,11,S0709
P04523,Product Z4523,Home,662.95,267,14,S0627
P04524,Product A4524,Apparel,257.84,661,28,S0432
P04525,Product B4525,Home,479.59,775,26,S0250
P04526,Product C4526,Apparel,850.12,908,37,S0276
P04527,Product D4527,Books,183.63,689,31,S0391
P04528,Product E4528,Electronics,116.42,262,36,S0595
P04529,Product F4529,Home,543.66,875,34,S0124
P04530,Product G4530,Apparel,895.53,376,50,S0861
P04531,Product H4531,Home,384.9,750,18,S0445
P04532,Product I4532,Books,390.82,176,34,S0853
P04533,Product J4533,Electronics,790.72,855,33,S0536
P04534,Product K4534,Home,925.95,402,25,S0501
P04535,Product L4535,Apparel,859.39,129,14,S0395
P04536,Product M4536,Home,908.71,583,24,S0384
P04537,Product N4537,Toys,75.19,673,40,S0775
P04538,Product O4538,Books,658.91,525,34,S0330
P04539,Product P4539,Apparel,653.68,414,17,S0223
P04540,Product Q4540,Home,969.37,695,13,S0456
P04541,Product R4541,Home,493.38,415,36,S0575
P04542,Product S4542,Apparel,262.42,296,26,S0567
P04543,Product T4543,Electronics,633.0,972,36,S0885
P04544,Product U4544,Apparel,659.69,778,38,S0757
P04545,Product V4545,Toys,501.2,751,16,S0709
P04546,Product W4546,Home,463.22,557,42,S0174
P04547,Product X4547,Toys,69.01,244,25,S0047
P04548,Product Y4548,Books,361.84,975,15,S0202
P04549,Product Z4549,Apparel,392.64,685,27,S0577
P04550,Product A4550,Apparel,640.94,432,39,S0745
P04551,Product B4551,Toys,950.27,470,45,S0719
P04552,Product C4552,Home,194.83,123,22,S0164
P04553,Product D4553,Apparel,946.13,541,18,S0832
P04554,Product E4554,Home,773.91,861,14,S0715
P04555,Product F4555,Apparel,537.74,211,32,S0809
P04556,Product G4556,Home,877.57,585,41,S0098
P04557,Product H4557,Home,908.69,165,22,S0418
P04558,Product I4558,Electronics,860.02,409,18,S0708
P04559,Product J4559,Books,868.93,126,40,S0629
P04560,Product K4560,Toys,145.8,400,33,S0260
P04561,Product L4561,Apparel,652.42,745,45,S0012
P04562,Product M4562,Books,386.41,394,10,S0602
P04563,Product N4563,Apparel,975.89,174,22,S0344
P04564,Product O4564,Books,297.69,615,34,S0208
P04565,Product P4565,Apparel,664.1,343,50,S0436
P04566,Product Q4566,Home,360.83,781,18,S0178
P04567,Product R4567,Toys,820.22,906,44,S0092
P04568,Product S4568,Apparel,510.87,913,41,S0760
P04569,Product T4569,Electronics,346.94,791,47,S0778
P04570,Product U4570,Home,160.91,512,47,S0405
P04571,Product V4571,Electronics,995.91,226,39,S0378
P04572,Product W4572,Electronics,155.49,685,47,S0273
P04573,Product X4573,Books,464.39,342,42,S0435
P04574,Product Y4574,Toys,244.86,206,36,S0819
P04575,Product Z4575,Books,329.42,851,11,S0094
P04576,Product A4576,Toys,466.35,915,35,S0806
P04577,Product B4577,Apparel,768.85,255,15,S0634
P04578,Product C4578,Home,983.19,453,43,S0273
P04579,Product D4579,Home,339.91,133,47,S0818
P04580,Product E4580,Electronics,459.56,820,48,S0874
P04581,Product F4581,Books,262.45,307,18,S0838
P04582,Product G4582,Apparel,549.49,553,40,S0657
P04583,Product H4583,Books,843.69,359,10,S0317
P04584,Product I4584,Toys,51.21,619,28,S0833
P04585,Product J4585,Books,331.97,403,45,S0816
P04586,Product K4586,Apparel,752.17,682,22,S0610
P04587,Product L4587,Toys,996.96,768,23,S0681
P04588,Product M4588,Toys,909.52,684,16,S0014
P04589,Product N4589,Books,118.98,920,34,S0164
P04590,Product O4590,Electronics,969.41,341,14,S0318
P04591,Product P4591,Electronics,377.38,604,22,S0430
P04592,Product Q4592,Books,434.43,852,27,S0529
P04593,Product R4593,Home,178.74,140,32,S0212
P04594,Product S4594,Electronics,767.95,71,40,S0322
P04595,Product T4595,Toys,717.09,372,29,S0139
P04596,Product U4596,Electronics,875.41,496,47,S0348
P04597,Product V4597,Home,380.94,603,25,S0048
P04598,Product W4598,Books,925.11,675,15,S0695
P04599,Product X4599,Home,755.56,357,47,S0758
P04600,Product Y4600,Toys,634.42,721,12,S0310
P04601,Product Z4601,Home,303.19,144,33,S0601
P04602,Product A4602,Books,448.61,315,19,S0721
P04603,Product B4603,Apparel,706.64,543,43,S0121
P04604,Product C4604,Apparel,100.27,862,15,S0128
P04605,Product D4605,Books,218.59,563,41,S0015
P04606,Product E4606,Apparel,428.15,594,48,S0170
P04607,Product F4607,Home,959.02,914,50,S0454
P04608,Product G4608,Home,549.27,748,26,S0754
P04609,Product H4609,Apparel,482.93,278,49,S0478
P04610,Product I4610,Books,538.53,717,10,S0615
P04611,Product J4611,Apparel,539.34,933,22,S0787
P04612,Product K4612,Apparel,869.68,186,33,S0797
P04613,Product L4613,Apparel,264.38,569,33,S0379
P04614,Product M4614,Electronics,490.73,891,48,S0147
P04615,Product N4615,Books,934.44,614,20,S0870
P04616,Product O4616,Books,744.88,639,15,S0292
P04617,Product P4617,Apparel,231.0,909,13,S0113
P04618,Product Q4618,Home,768.41,105,40,S0846
P04619,Product R4619,Apparel,82.15,505,10,S0421
P04620,Product S4620,Home,959.07,871,22,S0121
P04621,Product T4621,Books,687.8,533,19,S0555
P04622,Product U4622,Home,243.16,647,41,S0461
P04623,Product V4623,Electronics,770.0,678,20,S0331
P04624,Product W4624,Electronics,369.03,629,20,S0720
P04625,Product X4625,Apparel,889.22,775,30,S0176
P04626,Product Y4626,Books,589.59,140,25,S0421
P04627,Product Z4627,Books,718.72,76,48,S0334
P04628,Product A4628,Apparel,8.58,657,15,S0803
P04629,Product B4629,Books,719.46,841,24,S0837
P04630,Product C4630,Apparel,58.83,684,24,S0717
P04631,Product D4631,Electronics,691.23,224,21,S0505
P04632,Product E4632,Toys,780.31,718,46,S0340
P04633,Product F4633,Electronics,993.84,394,50,S0612
P04634,Product G4634,Books,246.85,347,38,S0754
P04635,Product H4635,Apparel,302.96,650,38,S0821
P04636,Product I4636,Books,495.23,205,32,S0549
P04637,Product J4637,Home,119.71,249,26,S0858
P04638,Product K4638,Apparel,548.32,505,33,S0379
P04639,Product L4639,Books,923.71,539,47,S0876
P04640,Product M4640,Toys,759.47,111,20,S0242
P04641,Product N4641,Books,502.27,997,39,S0865
P04642,Product O4642,Apparel,282.26,923,40,S0600
P04643,Product P4643,Toys,670.66,563,37,S0444
P04644,Product Q4644,Home,356.94,175,17,S0252
P04645,Product R4645,Electronics,856.24,992,43,S0579
P04646,Product S4646,Apparel,785.19,406,45,S0464
P04647,Product T4647,Apparel,299.34,833,29,S0402
P04648,Product U4648,Home,496.32,796,24,S0784
P04649,Product V4649,Books,937.91,102,38,S0044
P04650,Product W4650,Books,426.65,730,30,S0836
P04651,Product X4651,Home,703.73,961,32,S0327
P04652,Product Y4652,Books,101.22,265,23,S0127
P04653,Product Z4653,Home,562.71,712,43,S0764
P04654,Product A4654,Books,731.61,541,33,S0328
P04655,Product B4655,Toys,63.46,236,14,S0152
P04656,Product C4656,Home,949.86,560,40,S0001
P04657,Product D4657,Home,357.61,372,33,S0841
P04658,Product E4658,Electronics,623.34,92,17,S0407
P04659,Product F4659,Apparel,140.82,785,33,S0112
P04660,Product G4660,Electronics,42.18,386,37,S0401
P04661,Product H4661,Apparel,792.47,123,44,S0252
P04662,Product I4662,Toys,437.44,623,44,S0491
P04663,Product J4663,Books,312.2,75,16,S0088
P04664,Product K4664,Apparel,445.94,845,29,S0852
P04665,Product L4665,Home,851.96,96,41,S0487
P04666,Product M4666,Electronics,139.51,308,31,S0508
P04667,Product N4667,Toys,11.82,710,40,S0467
P04668,Product O4668,Home,609.9,473,43,S0011
P04669,Product P4669,Home,996.73,125,38,S0405
P04670,Product Q4670,Electronics,762.83,889,48,S0791
P04671,Product R4671,Electronics,948.51,608,28,S0666
P04672,Product S4672,Electronics,338.42,127,37,S0626
P04673,Product T4673,Electronics,422.5,817,16,S0888
P04674,Product U4674,Toys,558.65,544,34,S0451
P04675,Product V4675,Apparel,412.7,205,41,S0041
P04676,Product W4676,Books,873.36,408,42,S0262
P04677,Product X4677,Apparel,954.49,898,16,S0439
P04678,Product Y4678,Electronics,704.82,608,26,S0441
P04679,Product Z4679,Apparel,701.53,438,44,S0071
P04680,Product A4680,Toys,859.73,239,27,S0036
P04681,Product B4681,Home,750.17,192,29,S0379
P04682,Product C4682,Toys,507.76,276,41,S0370
P04683,Product D4683,Home,127.09,165,42,S0312
P04684,Product E4684,Home,956.52,58,21,S0862
P04685,Product F4685,Apparel,481.5,431,31,S0122
P04686,Product G4686,Apparel,784.29,619,40,S0879
P04687,Product H4687,Apparel,505.91,683,11,S0232
P04688,Product I4688,Books,213.86,868,28,S0716
P04689,Product J4689,Toys,202.2,352,41,S0647
P04690,Product K4690,Apparel,681.4,299,23,S0757
P04691,Product L4691,Electronics,565.65,922,30,S0878
P04692,Product M4692,Electronics,507.21,874,21,S0699
P04693,Product N4693,Books,254.3,647,49,S0253
P04694,Product O4694,Electronics,975.32,841,14,S0184
P04695,Product P4695,Books,841.8,269,29,S0349
P04696,Product Q4696,Home,503.67,448,20,S0817
P04697,Product R4697,Toys,738.87,288,24,S0525
P04698,Product S4698,Electronics,437.15,908,49,S0693
P04699,Product T4699,Apparel,267.74,212,27,S0316
P04700,Product U4700,Toys,685.07,271,35,S0664
P04701,Product V4701,Toys,352.66,300,23,S0279
P04702,Product W4702,Home,786.48,208,45,S0273
P04703,Product X4703,Apparel,811.89,96,28,S0874
P04704,Product Y4704,Apparel,163.47,191,39,S0473
P04705,Product Z4705,Home,68.98,54,25,S0756
P04706,Product A4706,Toys,766.31,141,10,S0882
P04707,Product B4707,Toys,112.03,448,41,S0794
P04708,Product C4708,Electronics,236.25,163,14,S0332
P04709,Product D4709,Home,232.35,480,16,S0477
P04710,Product E4710,Home,698.15,521,34,S0460
P04711,Product F4711,Toys,540.29,245,13,S0417
P04712,Product G4712,Apparel,160.25,997,14,S0754
P04713,Product H4713,Toys,776.64,485,17,S0297
P04714,Product I4714,Toys,851.43,187,30,S0606
P04715,Product J4715,Toys,607.84,276,49,S0321
P04716,Product K4716,Books,338.21,502,19,S0269
P04717,Product L4717,Home,373.85,870,34,S0846
P04718,Product M4718,Apparel,165.44,920,22,S0532
P04719,Product N4719,Electronics,989.53,694,49,S0291
P04720,Product O4720,Apparel,506.96,667,34,S0821
P04721,Product P4721,Apparel,747.97,659,45,S0164
P04722,Product Q4722,Home,215.91,775,38,S0841
P04723,Product R4723,Apparel,996.63,427,45,S0426
P04724,Product S4724,Toys,130.75,116,14,S0548
P04725,Product T4725,Electronics,827.67,371,47,S0428
P04726,Product U4726,Home,55.65,97,41,S0661
P04727,Product V4727,Home,118.54,604,37,S0286
P04728,Product W4728,Electronics,788.79,594,25,S0743
P04729,Product X4729,Apparel,575.01,76,32,S0313
P04730,Product Y4730,Electronics,173.04,975,39,S0812
P04731,Product Z4731,Toys,780.6,699,13,S0069
P04732,Product A4732,Apparel,878.22,738,24,S0834
P04733,Product B4733,Books,207.93,217,50,S0679
P04734,Product C4734,Apparel,483.78,605,40,S0577
P04735,Product D4735,Books,353.54,123,19,S0540
P04736,Product E4736,Toys,688.21,549,12,S0295
P04737,Product F4737,Home,259.08,337,46,S0090
P04738,Product G4738,Apparel,302.63,866,15,S0568
P04739,Product H4739,Electronics,498.62,344,42,S0517
P04740,Product I4740,Toys,32.02,353,33,S0744
P04741,Product J4741,Toys,921.41,590,34,S0318
P04742,Product K4742,Toys,703.12,189,21,S0385
P04743,Product L4743,Home,208.98,503,34,S0011
P04744,Product M4744,Apparel,863.44,224,36,S0051
P04745,Product N4745,Electronics,720.14,160,32,S0057
P04746,Product O4746,Apparel,139.86,925,12,S0520
P04747,Product P4747,Books,687.63,84,26,S0689
P04748,Product Q4748,Home,276.85,137,25,S0707
P04749,Product R4749,Books,354.21,715,48,S0571
P04750,Product S4750,Electronics,556.73,974,34,S0187
P04751,Product T4751,Electronics,779.84,642,14,S0532
P04752,Product U4752,Apparel,772.7,111,34,S0549
P04753,Product V4753,Books,449.83,355,36,S0041
P04754,Product W4754,Toys,883.76,135,12,S0029
P04755,Product X4755,Books,855.49,395,24,S0253
P04756,Product Y4756,Books,745.25,547,28,S0218
P04757,Product Z4757,Home,698.98,704,20,S0643
P04758,Product A4758,Electronics,560.68,815,28,S0091
P04759,Product B4759,Apparel,782.48,577,38,S0752
P04760,Product C4760,Toys,782.08,596,11,S0865
P04761,Product D4761,Home,179.83,156,50,S0158
P04762,Product E4762,Toys,404.33,795,27,S0534
P04763,Product F4763,Toys,955.23,990,25,S0848
P04764,Product G4764,Books,371.59,898,12,S0013
P04765,Product H4765,Home,98.95,323,43,S0832
P04766,Product I4766,Books,697.64,686,41,S0258
P04767,Product J4767,Apparel,323.34,217,38,S0364
P04768,Product K4768,Home,697.8,660,14,S0383
P04769,Product L4769,Home,470.36,870,35,S0621
P04770,Product M4770,Electronics,280.38,243,50,S0665
P04771,Product N4771,Toys,826.48,809,30,S0890
P04772,Product O4772,Electronics,814.06,222,10,S0571
P04773,Product P4773,Apparel,329.65,403,30,S0629
P04774,Product Q4774,Apparel,375.04,338,30,S0185
P04775,Product R4775,Electronics,616.98,597,39,S0387
P04776,Product S4776,Home,946.23,357,14,S0653
P04777,Product T4777,Toys,116.96,285,34,S0416
P04778,Product U4778,Apparel,817.39,619,11,S0511
P04779,Product V4779,Home,162.0,959,42,S0610
P04780,Product W4780,Electronics,663.53,613,41,S0830
P04781,Product X4781,Books,625.99,907,37,S0358
P04782,Product Y4782,Electronics,478.52,730,45,S0826
P04783,Product Z4783,Electronics,233.96,216,26,S0828
P04784,Product A4784,Apparel,110.44,494,27,S0177
P04785,Product B4785,Home,252.02,632,29,S0860
P04786,Product C4786,Toys,678.22,633,27,S0625
P04787,Product D4787,Electronics,267.21,123,50,S0632
P04788,Product E4788,Books,706.36,504,26,S0202
P04789,Product F4789,Home,959.03,675,18,S0613
P04790,Product G4790,Toys,108.36,702,21,S0752
P04791,Product H4791,Home,965.83,99,45,S0534
P04792,Product I4792,Electronics,662.22,242,32,S0141
P04793,Product J4793,Electronics,250.95,467,40,S0516
P04794,Product K4794,Electronics,339.52,445,49,S0730
P04795,Product L4795,Books,84.39,535,19,S0109
P04796,Product M4796,Electronics,43.52,763,14,S0014
P04797,Product N4797,Apparel,790.72,322,50,S0847
P04798,Product O4798,Toys,481.29,796,33,S0840
P04799,Product P4799,Apparel,492.35,431,10,S0539
P04800,Product Q4800,Home,887.31,883,27,S0447
P04801,Product R4801,Apparel,657.2,771,24,S0354
P04802,Product S4802,Home,345.72,576,27,S0788
P04803,Product T4803,Toys,271.22,63,31,S0436
P04804,Product U4804,Apparel,11.27,362,23,S0411
P04805,Product V4805,Books,731.09,193,29,S0499
P04806,Product W4806,Home,671.44,384,39,S0432
P04807,Product X4807,Electronics,816.13,794,47,S0597
P04808,Product Y4808,Electronics,989.25,563,29,S0604
P04809,Product Z4809,Home,438.19,71,10,S0108
P04810,Product A4810,Apparel,666.73,917,30,S0672
P04811,Product B4811,Electronics,479.68,154,36,S0631
P04812,Product C4812,Toys,400.95,500,34,S0535
P04813,Product D4813,Home,41.97,814,32,S0758
P04814,Product E4814,Electronics,746.29,487,40,S0634
P04815,Product F4815,Electronics,269.88,822,25,S0177
P04816,Product G4816,Apparel,375.77,170,46,S0051
P04817,Product H4817,Toys,688.37,949,47,S0105
P04818,Product I4818,Apparel,432.89,447,10,S0089
P04819,Product J4819,Electronics,789.08,53,15,S0393
P04820,Product K4820,Electronics,73.53,213,23,S0272
P04821,Product L4821,Electronics,734.73,871,14,S0693
P04822,Product M4822,Electronics,952.49,198,19,S0405
P04823,Product N4823,Home,775.64,245,40,S0329
P04824,Product O4824,Books,378.6,614,22,S0378
P04825,Product P4825,Electronics,39.28,314,21,S0745
P04826,Product Q4826,Home,169.11,713,40,S0195
P04827,Product R4827,Toys,35.13,303,23,S0752
P04828,Product S4828,Books,565.59,812,41,S0797
P04829,Product T4829,Apparel,926.67,350,36,S0723
P04830,Product U4830,Toys,989.14,885,32,S0420
P04831,Product V4831,Toys,822.36,300,18,S0805
P04832,Product W4832,Home,721.6,587,39,S0143
P04833,Product X4833,Books,274.11,802,15,S0620
